No,Nama File,Kelas Daun,Prediksi Kelas Daun,Confidence Score
317,testing_017.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.92%
318,testing_018.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.78%
319,testing_019.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,100.00%
320,testing_020.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.99%
321,testing_021.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.86%
322,testing_022.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,100.00%
323,testing_023.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,98.93%
324,testing_024.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.94%
325,testing_025.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.98%
326,testing_026.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.84%
327,testing_027.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.92%
328,testing_028.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,97.56%
329,testing_029.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.95%
330,testing_030.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.95%
331,testing_031.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.31%
332,testing_032.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.44%
333,testing_033.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.00%
334,testing_034.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.99%
335,testing_035.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.98%
336,testing_036.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.50%
337,testing_037.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,100.00%
338,testing_038.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.98%
339,testing_039.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.73%
340,testing_040.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.91%
341,testing_041.jpg,Daun Belimbing Wuluh Rusak,Daun Srikaya NoBG,48.00%
342,testing_042.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.97%
343,testing_043.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,96.81%
344,testing_044.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.81%
345,testing_045.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.86%
346,testing_046.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.95%
347,testing_047.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.29%
348,testing_048.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.95%
349,testing_049.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.99%
350,testing_050.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.91%
351,testing_051.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.80%
352,testing_052.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.78%
353,testing_053.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.91%
354,testing_054.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,98.07%
355,testing_055.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.75%
356,testing_056.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,98.76%
357,testing_057.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.77%
358,testing_058.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.74%
359,testing_059.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.90%
360,testing_060.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.15%
361,testing_061.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,88.59%
362,testing_062.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.89%
363,testing_063.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,97.35%
364,testing_064.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,72.60%
365,testing_065.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.93%
366,testing_066.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.95%
367,testing_067.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.93%
368,testing_068.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,95.48%
369,testing_069.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.79%
370,testing_070.png,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.99%
371,testing_071.png,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.94%
372,testing_072.png,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.85%
373,testing_073.png,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.97%
374,testing_074.png,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.98%
375,testing_075.png,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,100.00%
376,testing_076.png,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.94%
377,testing_077.png,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.52%
378,testing_078.png,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.92%
379,testing_079.png,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.92%
380,testing_080.png,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.79%
381,testing_081.png,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.98%
382,testing_082.png,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.75%
383,testing_083.png,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.92%
384,testing_084.png,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.61%
385,testing_085.png,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.60%
386,testing_086.png,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.69%
387,testing_087.png,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.96%
388,testing_088.png,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.98%
389,testing_089.png,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.84%
390,testing_090.png,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh Rusak NoBG,99.97%
391,testing_091.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh NoBG,99.05%
392,testing_092.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh NoBG,99.87%
393,testing_093.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh NoBG,90.49%
394,testing_094.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh NoBG,99.52%
395,testing_095.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh NoBG,99.60%
396,testing_096.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh NoBG,83.83%
397,testing_097.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh NoBG,82.10%
398,testing_098.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh NoBG,91.40%
399,testing_099.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh NoBG,99.21%
400,testing_100.jpg,Daun Belimbing Wuluh Rusak,Daun Belimbing Wuluh NoBG,69.77%
401,testing_001.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.86%
402,testing_002.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.91%
403,testing_003.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.95%
404,testing_004.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.69%
405,testing_005.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.82%
406,testing_006.jpg,Daun Jambu biji,Daun Jambu biji NoBG,94.32%
407,testing_007.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.69%
408,testing_008.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.98%
409,testing_009.jpg,Daun Jambu biji,Daun Jambu biji NoBG,100.00%
410,testing_010.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.78%
411,testing_011.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.83%
412,testing_012.jpg,Daun Jambu biji,Daun Jambu biji NoBG,85.39%
413,testing_013.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.73%
414,testing_014.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.96%
415,testing_015.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.75%
416,testing_016.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.77%
417,testing_017.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.98%
418,testing_018.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.54%
419,testing_019.jpg,Daun Jambu biji,Daun Jambu biji NoBG,94.38%
420,testing_020.jpg,Daun Jambu biji,Daun Jambu biji NoBG,95.66%
421,testing_021.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.36%
422,testing_022.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.48%
423,testing_023.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.73%
424,testing_024.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.84%
425,testing_025.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.60%
426,testing_026.jpg,Daun Jambu biji,Daun Jambu biji NoBG,98.67%
427,testing_027.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.93%
428,testing_028.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.97%
429,testing_029.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.97%
430,testing_030.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.55%
431,testing_031.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.75%
432,testing_032.jpg,Daun Jambu biji,Daun Jambu biji NoBG,98.91%
433,testing_033.jpg,Daun Jambu biji,Daun Jambu biji NoBG,95.31%
434,testing_034.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.51%
435,testing_035.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.80%
436,testing_036.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.96%
437,testing_037.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.76%
438,testing_038.jpg,Daun Jambu biji,Daun Jambu biji NoBG,98.31%
439,testing_039.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.21%
440,testing_040.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.87%
441,testing_041.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.63%
442,testing_042.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.87%
443,testing_043.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.97%
444,testing_044.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.98%
445,testing_045.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.83%
446,testing_046.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.80%
447,testing_047.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.99%
448,testing_048.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.68%
449,testing_049.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.80%
450,testing_050.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.82%
451,testing_051.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.97%
452,testing_052.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.53%
453,testing_053.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.55%
454,testing_054.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.97%
455,testing_055.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.60%
456,testing_056.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.90%
457,testing_057.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.99%
458,testing_058.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.99%
459,testing_059.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.55%
460,testing_060.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.80%
461,testing_061.jpg,Daun Jambu biji,Daun Jambu biji NoBG,99.94%
462,testing_062.jpg,Daun Jambu biji,Daun Jambu biji NoBG,98.95%
463,testing_063.jpg,Daun Jambu biji,Daun Jambu biji NoBG,97.18%
464,testing_064.jpg,Daun Jambu biji,Daun Jambu biji NoBG,81.47%
465,testing_065.jpg,Daun Jambu biji,Daun Jambu biji NoBG,97.70%
466,testing_066.png,Daun Jambu biji,Daun Jambu biji NoBG,99.99%
467,testing_067.png,Daun Jambu biji,Daun Jambu biji NoBG,99.99%
468,testing_068.png,Daun Jambu biji,Daun Jambu biji NoBG,99.99%
469,testing_069.png,Daun Jambu biji,Daun Jambu biji NoBG,99.99%
470,testing_070.png,Daun Jambu biji,Daun Jambu biji NoBG,100.00%
471,testing_071.png,Daun Jambu biji,Daun Jambu biji NoBG,99.99%
472,testing_072.png,Daun Jambu biji,Daun Jambu biji NoBG,99.98%
473,testing_073.png,Daun Jambu biji,Daun Jambu biji NoBG,100.00%
474,testing_074.png,Daun Jambu biji,Daun Jambu biji NoBG,99.99%
475,testing_075.png,Daun Jambu biji,Daun Jambu biji NoBG,99.98%
476,testing_076.png,Daun Jambu biji,Daun Jambu biji NoBG,99.99%
477,testing_077.png,Daun Jambu biji,Daun Jambu biji NoBG,99.98%
478,testing_078.png,Daun Jambu biji,Daun Jambu biji NoBG,100.00%
479,testing_079.png,Daun Jambu biji,Daun Jambu biji NoBG,100.00%
480,testing_080.png,Daun Jambu biji,Daun Jambu biji NoBG,99.97%
481,testing_081.png,Daun Jambu biji,Daun Jambu biji NoBG,99.96%
482,testing_082.png,Daun Jambu biji,Daun Jambu biji NoBG,99.99%
483,testing_083.png,Daun Jambu biji,Daun Jambu biji NoBG,99.98%
484,testing_084.jpg,Daun Jambu biji,Daun Belimbing Wuluh NoBG,51.77%
485,testing_085.jpg,Daun Jambu biji,Daun Leci Rusak NoBG,72.77%
486,testing_086.jpg,Daun Jambu biji,Daun Leci Rusak NoBG,74.71%
487,testing_087.jpg,Daun Jambu biji,Daun Belimbing Wuluh NoBG,52.30%
488,testing_088.jpg,Daun Jambu biji,Daun Belimbing Wuluh NoBG,50.03%
489,testing_089.jpg,Daun Jambu biji,Daun Leci Rusak NoBG,79.81%
490,testing_090.jpg,Daun Jambu biji,Daun Belimbing Wuluh Rusak NoBG,47.80%
491,testing_091.jpg,Daun Jambu biji,Daun Leci Rusak NoBG,91.99%
492,testing_092.jpg,Daun Jambu biji,Daun Belimbing Wuluh NoBG,60.85%
493,testing_093.jpg,Daun Jambu biji,Daun Leci Rusak NoBG,63.99%
494,testing_094.jpg,Daun Jambu biji,Daun Belimbing Wuluh Rusak NoBG,59.72%
495,testing_095.jpg,Daun Jambu biji,Daun Belimbing Wuluh NoBG,73.93%
496,testing_096.jpg,Daun Jambu biji,Daun Leci Rusak NoBG,85.90%
497,testing_097.jpg,Daun Jambu biji,Daun Leci Rusak NoBG,99.49%
498,testing_098.jpg,Daun Jambu biji,Daun Belimbing Wuluh NoBG,88.03%
499,testing_099.jpg,Daun Jambu biji,Daun Belimbing Wuluh Rusak NoBG,95.96%
500,testing_100.jpg,Daun Jambu biji,Daun Leci Rusak NoBG,45.22%
501,testing_001.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
502,testing_002.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
503,testing_003.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
504,testing_004.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
505,testing_005.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.99%
506,testing_006.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
507,testing_007.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
508,testing_008.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
509,testing_009.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
510,testing_010.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
511,testing_011.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
512,testing_012.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
513,testing_013.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
514,testing_014.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
515,testing_015.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
516,testing_016.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
517,testing_017.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.99%
518,testing_018.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
519,testing_019.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.97%
520,testing_020.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.98%
521,testing_021.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.99%
522,testing_022.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
523,testing_023.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
524,testing_024.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
525,testing_025.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
526,testing_026.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
527,testing_027.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
528,testing_028.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
529,testing_029.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
530,testing_030.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
531,testing_031.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
532,testing_032.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
533,testing_033.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
534,testing_034.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.68%
535,testing_035.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
536,testing_036.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
537,testing_037.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
538,testing_038.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.84%
539,testing_039.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
540,testing_040.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
541,testing_041.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
542,testing_042.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
543,testing_043.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
544,testing_044.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
545,testing_045.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
546,testing_046.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
547,testing_047.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
548,testing_048.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
549,testing_049.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
550,testing_050.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
551,testing_051.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
552,testing_052.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.99%
553,testing_053.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
554,testing_054.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.99%
555,testing_055.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
556,testing_056.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.99%
557,testing_057.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
558,testing_058.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
559,testing_059.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
560,testing_060.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
561,testing_061.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.99%
562,testing_062.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
563,testing_063.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
564,testing_064.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
565,testing_065.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
566,testing_066.jpg,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
567,testing_067.png,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.95%
568,testing_068.png,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,94.21%
569,testing_069.png,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.46%
570,testing_070.png,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.82%
571,testing_071.png,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.24%
572,testing_072.png,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,95.88%
573,testing_073.png,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
574,testing_074.png,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.97%
575,testing_075.png,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.97%
576,testing_076.png,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.99%
577,testing_077.png,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.96%
578,testing_078.png,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
579,testing_079.png,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.95%
580,testing_080.png,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
581,testing_081.png,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.90%
582,testing_082.png,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.90%
583,testing_083.png,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,99.99%
584,testing_084.png,Daun Jambu Biji Rusak,Daun Jambu Biji Rusak NoBG,100.00%
585,testing_085.jpg,Daun Jambu Biji Rusak,Daun Srikaya Rusak NoBG,88.50%
586,testing_086.jpg,Daun Jambu Biji Rusak,Daun Belimbing Wuluh Rusak NoBG,57.52%
587,testing_087.jpg,Daun Jambu Biji Rusak,Daun Srikaya Rusak NoBG,54.83%
588,testing_088.jpg,Daun Jambu Biji Rusak,Daun Srikaya Rusak NoBG,63.80%
589,testing_089.jpg,Daun Jambu Biji Rusak,Daun Srikaya Rusak NoBG,55.14%
590,testing_090.jpg,Daun Jambu Biji Rusak,Daun Srikaya Rusak NoBG,95.88%
591,testing_091.jpg,Daun Jambu Biji Rusak,Daun Srikaya Rusak NoBG,83.92%
592,testing_092.jpg,Daun Jambu Biji Rusak,Daun Srikaya Rusak NoBG,92.44%
593,testing_093.jpg,Daun Jambu Biji Rusak,Daun Srikaya Rusak NoBG,93.51%
594,testing_094.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak NoBG,84.97%
595,testing_095.jpg,Daun Jambu Biji Rusak,Daun Belimbing Wuluh Rusak NoBG,53.75%
596,testing_096.jpg,Daun Jambu Biji Rusak,Daun Belimbing Wuluh Rusak NoBG,58.25%
597,testing_097.jpg,Daun Jambu Biji Rusak,Daun Srikaya Rusak NoBG,72.34%
598,testing_098.jpg,Daun Jambu Biji Rusak,Daun Belimbing Wuluh Rusak NoBG,92.11%
599,testing_099.jpg,Daun Jambu Biji Rusak,Daun Belimbing Wuluh Rusak NoBG,58.12%
600,testing_100.jpg,Daun Jambu Biji Rusak,Daun Srikaya Rusak NoBG,90.79%
601,testing_001.jpg,Daun Leci,Daun Leci NoBG,100.00%
602,testing_002.jpg,Daun Leci,Daun Leci NoBG,99.95%
603,testing_003.jpg,Daun Leci,Daun Leci NoBG,100.00%
604,testing_004.jpg,Daun Leci,Daun Leci NoBG,99.94%
605,testing_005.jpg,Daun Leci,Daun Leci NoBG,99.86%
606,testing_006.jpg,Daun Leci,Daun Leci NoBG,99.97%
607,testing_007.jpg,Daun Leci,Daun Leci NoBG,100.00%
608,testing_008.jpg,Daun Leci,Daun Leci NoBG,99.75%
609,testing_009.jpg,Daun Leci,Daun Leci NoBG,100.00%
610,testing_010.jpg,Daun Leci,Daun Leci NoBG,99.97%
611,testing_011.jpg,Daun Leci,Daun Leci NoBG,99.88%
