No,Nama File,Kelas Daun,Prediksi Kelas Daun,Confidence Score
330,testing_030.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,91.46%
331,testing_031.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,79.48%
332,testing_032.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,81.39%
333,testing_033.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,90.56%
334,testing_034.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,64.67%
335,testing_035.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,57.71%
336,testing_036.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,80.58%
337,testing_037.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,82.89%
338,testing_038.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,66.50%
339,testing_039.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,48.27%
340,testing_040.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,86.32%
341,testing_041.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,97.53%
342,testing_042.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,81.14%
343,testing_043.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,95.61%
344,testing_044.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,94.58%
345,testing_045.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,83.32%
346,testing_046.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,68.86%
347,testing_047.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,96.96%
348,testing_048.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,68.93%
349,testing_049.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,82.19%
350,testing_050.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,39.45%
351,testing_051.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,89.70%
352,testing_052.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,87.99%
353,testing_053.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,47.96%
354,testing_054.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,77.92%
355,testing_055.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,95.26%
356,testing_056.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,77.58%
357,testing_057.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,97.71%
358,testing_058.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,58.48%
359,testing_059.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,97.59%
360,testing_060.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,96.50%
361,testing_061.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,64.58%
362,testing_062.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,97.08%
363,testing_063.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,74.79%
364,testing_064.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,62.62%
365,testing_065.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,64.82%
366,testing_066.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,97.72%
367,testing_067.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,70.20%
368,testing_068.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,54.99%
369,testing_069.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,65.44%
370,testing_070.png,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,76.91%
371,testing_071.png,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,57.62%
372,testing_072.png,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,53.32%
373,testing_073.png,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,78.17%
374,testing_074.png,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,65.81%
375,testing_075.png,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,53.84%
376,testing_076.png,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,66.36%
377,testing_077.png,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,85.88%
378,testing_078.png,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,85.98%
379,testing_079.png,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,75.40%
380,testing_080.png,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,76.51%
381,testing_081.png,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,85.64%
382,testing_082.png,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,67.98%
383,testing_083.png,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,75.11%
384,testing_084.png,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,98.85%
385,testing_085.png,Daun Belimbing Wuluh Rusak,Daun Alpukat Rusak NoBG,78.42%
386,testing_086.png,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,94.64%
387,testing_087.png,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,95.50%
388,testing_088.png,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,92.41%
389,testing_089.png,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,94.29%
390,testing_090.png,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,92.07%
391,testing_091.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,93.54%
392,testing_092.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,50.67%
393,testing_093.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,66.52%
394,testing_094.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,59.78%
395,testing_095.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,51.76%
396,testing_096.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,57.13%
397,testing_097.jpg,Daun Belimbing Wuluh Rusak,Daun Leci Rusak BG,56.58%
398,testing_098.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,86.40%
399,testing_099.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,87.59%
400,testing_100.jpg,Daun Belimbing Wuluh Rusak,Daun Leci NoBG,96.19%
401,testing_001.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,91.93%
402,testing_002.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,91.11%
403,testing_003.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,97.63%
404,testing_004.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,97.23%
405,testing_005.jpg,Daun Jambu biji,Daun Leci Rusak BG,70.23%
406,testing_006.jpg,Daun Jambu biji,Daun Leci NoBG,76.92%
407,testing_007.jpg,Daun Jambu biji,Daun Leci NoBG,80.33%
408,testing_008.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,51.38%
409,testing_009.jpg,Daun Jambu biji,Daun Leci NoBG,82.01%
410,testing_010.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,97.23%
411,testing_011.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,95.16%
412,testing_012.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,88.02%
413,testing_013.jpg,Daun Jambu biji,Daun Leci Rusak BG,79.41%
414,testing_014.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,57.88%
415,testing_015.jpg,Daun Jambu biji,Daun Leci NoBG,79.46%
416,testing_016.jpg,Daun Jambu biji,Daun Leci Rusak BG,76.79%
417,testing_017.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,82.12%
418,testing_018.jpg,Daun Jambu biji,Daun Leci Rusak BG,57.15%
419,testing_019.jpg,Daun Jambu biji,Daun Leci Rusak BG,81.98%
420,testing_020.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,99.13%
421,testing_021.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,85.11%
422,testing_022.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,79.94%
423,testing_023.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,97.55%
424,testing_024.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,89.71%
425,testing_025.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,55.99%
426,testing_026.jpg,Daun Jambu biji,Daun Leci Rusak BG,98.69%
427,testing_027.jpg,Daun Jambu biji,Daun Leci Rusak BG,64.27%
428,testing_028.jpg,Daun Jambu biji,Daun Leci Rusak BG,83.56%
429,testing_029.jpg,Daun Jambu biji,Daun Leci Rusak BG,69.77%
430,testing_030.jpg,Daun Jambu biji,Daun Leci Rusak BG,93.48%
431,testing_031.jpg,Daun Jambu biji,Daun Leci Rusak BG,91.06%
432,testing_032.jpg,Daun Jambu biji,Daun Leci Rusak BG,98.73%
433,testing_033.jpg,Daun Jambu biji,Daun Leci Rusak BG,99.77%
434,testing_034.jpg,Daun Jambu biji,Daun Leci Rusak BG,72.87%
435,testing_035.jpg,Daun Jambu biji,Daun Leci Rusak BG,73.11%
436,testing_036.jpg,Daun Jambu biji,Daun Leci Rusak BG,96.73%
437,testing_037.jpg,Daun Jambu biji,Daun Leci Rusak BG,82.67%
438,testing_038.jpg,Daun Jambu biji,Daun Leci Rusak BG,96.15%
439,testing_039.jpg,Daun Jambu biji,Daun Leci Rusak BG,87.57%
440,testing_040.jpg,Daun Jambu biji,Daun Leci Rusak BG,75.57%
441,testing_041.jpg,Daun Jambu biji,Daun Leci Rusak BG,94.55%
442,testing_042.jpg,Daun Jambu biji,Daun Leci Rusak BG,97.25%
443,testing_043.jpg,Daun Jambu biji,Daun Leci Rusak BG,71.34%
444,testing_044.jpg,Daun Jambu biji,Daun Leci Rusak BG,98.98%
445,testing_045.jpg,Daun Jambu biji,Daun Leci Rusak BG,98.57%
446,testing_046.jpg,Daun Jambu biji,Daun Leci Rusak BG,99.40%
447,testing_047.jpg,Daun Jambu biji,Daun Leci Rusak BG,93.87%
448,testing_048.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,66.68%
449,testing_049.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,76.72%
450,testing_050.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,76.52%
451,testing_051.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,82.00%
452,testing_052.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,98.50%
453,testing_053.jpg,Daun Jambu biji,Daun Leci Rusak BG,57.27%
454,testing_054.jpg,Daun Jambu biji,Daun Leci NoBG,42.50%
455,testing_055.jpg,Daun Jambu biji,Daun Leci NoBG,60.80%
456,testing_056.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,94.21%
457,testing_057.jpg,Daun Jambu biji,Daun Leci NoBG,60.91%
458,testing_058.jpg,Daun Jambu biji,Daun Leci Rusak BG,63.04%
459,testing_059.jpg,Daun Jambu biji,Daun Leci Rusak BG,73.62%
460,testing_060.jpg,Daun Jambu biji,Daun Leci NoBG,45.52%
461,testing_061.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,87.04%
462,testing_062.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,69.98%
463,testing_063.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,95.89%
464,testing_064.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,90.16%
465,testing_065.jpg,Daun Jambu biji,Daun Alpukat Rusak NoBG,90.22%
466,testing_066.png,Daun Jambu biji,Daun Alpukat Rusak NoBG,92.32%
467,testing_067.png,Daun Jambu biji,Daun Alpukat Rusak NoBG,85.30%
468,testing_068.png,Daun Jambu biji,Daun Alpukat Rusak NoBG,98.24%
469,testing_069.png,Daun Jambu biji,Daun Alpukat Rusak NoBG,93.57%
470,testing_070.png,Daun Jambu biji,Daun Alpukat Rusak NoBG,65.44%
471,testing_071.png,Daun Jambu biji,Daun Alpukat Rusak NoBG,92.78%
472,testing_072.png,Daun Jambu biji,Daun Alpukat Rusak NoBG,61.12%
473,testing_073.png,Daun Jambu biji,Daun Alpukat Rusak NoBG,93.53%
474,testing_074.png,Daun Jambu biji,Daun Alpukat Rusak NoBG,94.22%
475,testing_075.png,Daun Jambu biji,Daun Alpukat Rusak NoBG,84.45%
476,testing_076.png,Daun Jambu biji,Daun Alpukat Rusak NoBG,47.06%
477,testing_077.png,Daun Jambu biji,Daun Leci Rusak BG,42.95%
478,testing_078.png,Daun Jambu biji,Daun Leci NoBG,60.72%
479,testing_079.png,Daun Jambu biji,Daun Leci Rusak BG,83.10%
480,testing_080.png,Daun Jambu biji,Daun Alpukat Rusak NoBG,41.92%
481,testing_081.png,Daun Jambu biji,Daun Leci NoBG,50.75%
482,testing_082.png,Daun Jambu biji,Daun Leci Rusak BG,50.10%
483,testing_083.png,Daun Jambu biji,Daun Alpukat Rusak NoBG,63.26%
484,testing_084.jpg,Daun Jambu biji,Daun Leci NoBG,80.07%
485,testing_085.jpg,Daun Jambu biji,Daun Leci NoBG,86.62%
486,testing_086.jpg,Daun Jambu biji,Daun Leci NoBG,94.73%
487,testing_087.jpg,Daun Jambu biji,Daun Leci NoBG,96.75%
488,testing_088.jpg,Daun Jambu biji,Daun Leci NoBG,75.37%
489,testing_089.jpg,Daun Jambu biji,Daun Leci NoBG,94.28%
490,testing_090.jpg,Daun Jambu biji,Daun Leci NoBG,98.75%
491,testing_091.jpg,Daun Jambu biji,Daun Leci NoBG,97.06%
492,testing_092.jpg,Daun Jambu biji,Daun Leci NoBG,95.76%
493,testing_093.jpg,Daun Jambu biji,Daun Leci NoBG,99.79%
494,testing_094.jpg,Daun Jambu biji,Daun Leci NoBG,96.32%
495,testing_095.jpg,Daun Jambu biji,Daun Leci NoBG,92.02%
496,testing_096.jpg,Daun Jambu biji,Daun Leci NoBG,79.07%
497,testing_097.jpg,Daun Jambu biji,Daun Leci NoBG,88.36%
498,testing_098.jpg,Daun Jambu biji,Daun Leci NoBG,94.93%
499,testing_099.jpg,Daun Jambu biji,Daun Leci NoBG,96.33%
500,testing_100.jpg,Daun Jambu biji,Daun Leci NoBG,96.29%
501,testing_001.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,79.05%
502,testing_002.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,99.89%
503,testing_003.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,65.56%
504,testing_004.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,50.57%
505,testing_005.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,62.17%
506,testing_006.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,99.87%
507,testing_007.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,62.32%
508,testing_008.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,42.73%
509,testing_009.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,46.85%
510,testing_010.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,66.74%
511,testing_011.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,88.85%
512,testing_012.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,77.52%
513,testing_013.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,78.64%
514,testing_014.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,74.94%
515,testing_015.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,99.11%
516,testing_016.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,81.54%
517,testing_017.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,83.11%
518,testing_018.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,99.91%
519,testing_019.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,62.64%
520,testing_020.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,99.89%
521,testing_021.jpg,Daun Jambu Biji Rusak,Daun Leci NoBG,88.88%
522,testing_022.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,67.80%
523,testing_023.jpg,Daun Jambu Biji Rusak,Daun Leci NoBG,84.10%
524,testing_024.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,97.47%
525,testing_025.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,60.10%
526,testing_026.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,99.14%
527,testing_027.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,54.37%
528,testing_028.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,57.78%
529,testing_029.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,62.85%
530,testing_030.jpg,Daun Jambu Biji Rusak,Daun Leci NoBG,73.98%
531,testing_031.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,73.30%
532,testing_032.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,97.78%
533,testing_033.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,96.11%
534,testing_034.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,97.24%
535,testing_035.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,89.13%
536,testing_036.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,91.85%
537,testing_037.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,70.12%
538,testing_038.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,74.16%
539,testing_039.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,52.20%
540,testing_040.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,94.67%
541,testing_041.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,96.24%
542,testing_042.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,96.26%
543,testing_043.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,99.92%
544,testing_044.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,99.93%
545,testing_045.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,99.88%
546,testing_046.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,79.61%
547,testing_047.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,78.48%
548,testing_048.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,71.61%
549,testing_049.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,90.29%
550,testing_050.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,99.98%
551,testing_051.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,87.77%
552,testing_052.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,89.20%
553,testing_053.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,67.64%
554,testing_054.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,74.03%
555,testing_055.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,91.42%
556,testing_056.jpg,Daun Jambu Biji Rusak,Daun Leci NoBG,92.55%
557,testing_057.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,95.12%
558,testing_058.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,78.75%
559,testing_059.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,65.01%
560,testing_060.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,75.07%
561,testing_061.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,97.49%
562,testing_062.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,99.35%
563,testing_063.jpg,Daun Jambu Biji Rusak,Daun Leci NoBG,52.55%
564,testing_064.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,99.95%
565,testing_065.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,99.81%
566,testing_066.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,64.03%
567,testing_067.png,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,99.81%
568,testing_068.png,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,97.56%
569,testing_069.png,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,62.15%
570,testing_070.png,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,57.37%
571,testing_071.png,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,91.93%
572,testing_072.png,Daun Jambu Biji Rusak,Daun Leci Rusak BG,82.70%
573,testing_073.png,Daun Jambu Biji Rusak,Daun Leci Rusak BG,58.10%
574,testing_074.png,Daun Jambu Biji Rusak,Daun Leci Rusak BG,67.99%
575,testing_075.png,Daun Jambu Biji Rusak,Daun Leci Rusak BG,79.96%
576,testing_076.png,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,77.24%
577,testing_077.png,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,94.81%
578,testing_078.png,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,94.44%
579,testing_079.png,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,75.86%
580,testing_080.png,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,58.23%
581,testing_081.png,Daun Jambu Biji Rusak,Daun Leci NoBG,69.64%
582,testing_082.png,Daun Jambu Biji Rusak,Daun Leci Rusak BG,72.08%
583,testing_083.png,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,89.23%
584,testing_084.png,Daun Jambu Biji Rusak,Daun Leci Rusak BG,75.19%
585,testing_085.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,53.32%
586,testing_086.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,76.18%
587,testing_087.jpg,Daun Jambu Biji Rusak,Daun Leci NoBG,83.85%
588,testing_088.jpg,Daun Jambu Biji Rusak,Daun Leci NoBG,71.51%
589,testing_089.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,65.93%
590,testing_090.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,68.39%
591,testing_091.jpg,Daun Jambu Biji Rusak,Daun Leci NoBG,54.46%
592,testing_092.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,74.80%
593,testing_093.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,48.26%
594,testing_094.jpg,Daun Jambu Biji Rusak,Daun Leci Rusak BG,39.35%
595,testing_095.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,51.81%
596,testing_096.jpg,Daun Jambu Biji Rusak,Daun Leci NoBG,60.81%
597,testing_097.jpg,Daun Jambu Biji Rusak,Daun Alpukat Rusak NoBG,49.26%
598,testing_098.jpg,Daun Jambu Biji Rusak,Daun Leci NoBG,85.87%
599,testing_099.jpg,Daun Jambu Biji Rusak,Daun Leci NoBG,64.95%
600,testing_100.jpg,Daun Jambu Biji Rusak,Daun Leci NoBG,62.08%
601,testing_001.jpg,Daun Leci,Daun Leci NoBG,99.50%
602,testing_002.jpg,Daun Leci,Daun Leci NoBG,95.18%
603,testing_003.jpg,Daun Leci,Daun Leci NoBG,98.61%
604,testing_004.jpg,Daun Leci,Daun Leci NoBG,99.12%
605,testing_005.jpg,Daun Leci,Daun Leci NoBG,98.20%
606,testing_006.jpg,Daun Leci,Daun Leci NoBG,99.66%
607,testing_007.jpg,Daun Leci,Daun Leci NoBG,53.32%
608,testing_008.jpg,Daun Leci,Daun Leci NoBG,97.04%
609,testing_009.jpg,Daun Leci,Daun Leci NoBG,99.78%
610,testing_010.jpg,Daun Leci,Daun Leci NoBG,99.32%
611,testing_011.jpg,Daun Leci,Daun Leci NoBG,99.82%
612,testing_012.jpg,Daun Leci,Daun Leci NoBG,96.19%
613,testing_013.jpg,Daun Leci,Daun Leci NoBG,96.17%
614,testing_014.jpg,Daun Leci,Daun Leci NoBG,99.85%
615,testing_015.jpg,Daun Leci,Daun Leci NoBG,99.96%
616,testing_016.jpg,Daun Leci,Daun Leci NoBG,99.77%
617,testing_017.jpg,Daun Leci,Daun Leci NoBG,91.38%
618,testing_018.jpg,Daun Leci,Daun Leci NoBG,99.75%
619,testing_019.jpg,Daun Leci,Daun Leci NoBG,99.96%
620,testing_020.jpg,Daun Leci,Daun Leci NoBG,97.30%
621,testing_021.jpg,Daun Leci,Daun Leci NoBG,99.95%
622,testing_022.jpg,Daun Leci,Daun Leci Rusak BG,65.30%
623,testing_023.jpg,Daun Leci,Daun Leci NoBG,98.80%
624,testing_024.jpg,Daun Leci,Daun Leci NoBG,99.86%
625,testing_025.jpg,Daun Leci,Daun Leci NoBG,97.42%
626,testing_026.jpg,Daun Leci,Daun Leci NoBG,51.55%
627,testing_027.jpg,Daun Leci,Daun Leci NoBG,98.44%
628,testing_028.jpg,Daun Leci,Daun Leci NoBG,99.16%
629,testing_029.jpg,Daun Leci,Daun Leci NoBG,97.27%
630,testing_030.jpg,Daun Leci,Daun Leci NoBG,97.72%
631,testing_031.jpg,Daun Leci,Daun Leci NoBG,80.05%
632,testing_032.jpg,Daun Leci,Daun Leci NoBG,99.50%
633,testing_033.jpg,Daun Leci,Daun Leci NoBG,92.86%
634,testing_034.jpg,Daun Leci,Daun Leci NoBG,96.89%
635,testing_035.jpg,Daun Leci,Daun Leci NoBG,87.60%
636,testing_036.jpg,Daun Leci,Daun Leci NoBG,78.10%
637,testing_037.jpg,Daun Leci,Daun Leci NoBG,96.99%
638,testing_038.jpg,Daun Leci,Daun Leci NoBG,74.93%
639,testing_039.jpg,Daun Leci,Daun Leci NoBG,100.00%
640,testing_040.jpg,Daun Leci,Daun Leci NoBG,93.06%
641,testing_041.jpg,Daun Leci,Daun Leci NoBG,59.70%
642,testing_042.jpg,Daun Leci,Daun Leci NoBG,59.70%
643,testing_043.jpg,Daun Leci,Daun Leci NoBG,94.66%
644,testing_044.jpg,Daun Leci,Daun Leci NoBG,85.56%
645,testing_045.jpg,Daun Leci,Daun Leci NoBG,52.18%
646,testing_046.jpg,Daun Leci,Daun Leci NoBG,99.49%
647,testing_047.jpg,Daun Leci,Daun Leci NoBG,99.35%
648,testing_048.jpg,Daun Leci,Daun Leci NoBG,84.38%
649,testing_049.jpg,Daun Leci,Daun Leci NoBG,99.89%
650,testing_050.jpg,Daun Leci,Daun Leci Rusak BG,63.52%
651,testing_051.jpg,Daun Leci,Daun Leci NoBG,72.83%
652,testing_052.jpg,Daun Leci,Daun Leci NoBG,98.97%
653,testing_053.jpg,Daun Leci,Daun Leci NoBG,98.82%
654,testing_054.jpg,Daun Leci,Daun Leci Rusak BG,83.45%
655,testing_055.jpg,Daun Leci,Daun Leci NoBG,99.08%
656,testing_056.jpg,Daun Leci,Daun Leci NoBG,53.41%
657,testing_057.jpg,Daun Leci,Daun Leci NoBG,99.82%
658,testing_058.jpg,Daun Leci,Daun Leci NoBG,61.35%
659,testing_059.jpg,Daun Leci,Daun Leci NoBG,75.76%
660,testing_060.jpg,Daun Leci,Daun Leci NoBG,95.75%
661,testing_061.jpg,Daun Leci,Daun Leci NoBG,99.93%
662,testing_062.jpg,Daun Leci,Daun Leci NoBG,89.72%
663,testing_063.jpg,Daun Leci,Daun Leci NoBG,62.39%
664,testing_064.jpg,Daun Leci,Daun Leci NoBG,99.88%
